index,servo,motor,gimbal,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
4793,17035,3558,2689,466,-592,-1578,291,-1266,-2577
4794,17047,3698,2689,1232,70,-1240,84,-927,-3005
4795,17047,3832,2690,2248,182,-10046,-1014,7,1608
4796,17035,3933,2689,964,594,-1064,271,1217,-4187
4797,17035,3571,2691,454,-1090,-4162,-135,-120,202
4798,17035,3690,2691,2758,126,-3160,-145,55,-1307
4799,17035,3693,2689,2518,1748,-2374,284,-451,-671
4800,17035,3945,2690,1592,1438,-5956,-552,-126,-1242
4801,17035,3739,2689,1514,-152,-1626,-81,150,-936
4802,17035,4091,2690,202,-2578,-4586,217,537,-1770
4803,17035,3611,2689,1592,-2330,-2288,387,150,6662
4804,17035,3509,2691,1642,-296,-2886,232,58,-3305
4805,17047,3516,2690,518,-1448,-2282,833,-1994,-942
4806,17035,3694,2688,3062,-1190,-438,174,-790,-2200
4807,17035,3612,2691,70,-118,-5624,171,-495,-3093
4808,17047,3748,2691,606,502,-6940,-329,163,-1393
4809,17047,3373,2689,704,-2714,-2546,-636,1881,-906
4810,17047,3897,2689,-26,120,-6968,1033,1049,-1207
4811,17047,3836,2689,192,-158,6,959,264,-1213
4812,17047,3215,2689,722,-222,-2426,566,-250,-193
4813,17047,3897,2689,4880,-2118,-6352,1376,-1629,-5746
4814,17047,3731,2689,-3650,-1410,-4908,-649,1185,-903
4815,17047,3390,2690,3138,1276,252,-297,474,-243
4816,17047,3592,2690,-1402,2778,-5422,-381,391,933
4817,17035,3722,2691,270,3046,-2168,406,2379,-470
4818,17035,3963,2691,826,-1234,-3876,1301,-705,-2244
4819,17035,3655,2691,1452,-78,-6858,-436,172,-1788
4820,17047,3830,2689,764,-214,-4246,-93,394,-1290
4821,17047,4010,2689,-884,1844,-4208,-1133,-740,-868
4822,17119,3457,2689,1766,864,-2918,113,-533,-2233
4823,17119,3589,2689,702,-2458,-3518,1575,305,-2359
4824,17131,3675,2690,224,930,-3018,1011,861,-2262
4825,17131,3685,2689,254,54,-8562,529,131,-455
4826,17227,3734,2689,1842,-46,-4870,-100,-1003,1469
4827,17239,3602,2690,646,2990,-5636,-578,-2655,-842
4828,17239,3691,2689,1348,946,-770,87,-1635,-1254
4829,17370,3582,2690,-208,628,-6896,-223,-746,494
4830,17370,3486,2690,2246,-50,-7112,778,407,-2916
4831,17944,3923,2688,170,-1210,-6766,38,1594,-980
4832,18793,3348,2691,432,-1938,-452,104,83,-2919
4833,18793,3656,2689,1184,3288,-5188,-655,566,-1066
4834,19678,3874,2690,2674,-922,-3976,-494,-1412,-46
4835,19678,3577,2689,356,-1814,-12874,39,-378,3317
4836,20025,3593,2689,664,-178,-6306,-64,2824,-1384
4837,20025,3899,2689,2100,-2262,-2300,614,-1079,-1475
4838,20072,3667,2691,2372,-1286,-4592,481,-25,-1608
4839,20060,3904,2690,3202,908,-7232,45,-939,-2009
4840,20060,3760,2690,2718,-230,-2258,-491,-1349,-3750
4841,20060,3609,2690,126,1856,-5482,-284,-374,-2913
4842,20060,3716,2689,2452,-722,-684,-920,1337,-1988
4843,20132,3599,2690,2508,-990,-9020,-326,1636,-4178
4844,20132,3655,2690,2558,-542,-6474,446,1706,-4717
4845,20575,3797,2689,1604,-864,-4502,16,391,-4753
4846,21077,3701,2689,2076,3270,-3800,-436,1227,-4036
4847,21077,3691,2691,2218,-4000,-2582,45,-222,-3756
4848,21352,3736,2688,658,1982,-7466,233,-133,-4384
4849,21352,3749,2691,2380,1746,-6906,-555,220,-4310
4850,21519,3859,2689,1202,-846,-5282,-387,-358,-5495
4851,21519,3764,2688,3028,-2838,-2384,243,1564,-4628
4852,21555,3687,2688,3828,3412,-5422,-461,51,-5628
4853,21579,3792,2690,1980,948,-2838,81,1287,-3341
4854,21579,3722,2691,4140,-1054,-2928,313,-1412,-1752
4855,21746,3700,2691,3410,1732,-6018,-65,-613,-5649
4856,21746,3770,2690,750,-46,708,193,89,-6645
4857,22201,3844,2689,666,2574,-4646,-148,-304,-7037
4858,22679,3762,2689,1850,-3100,-2734,142,1849,-3865
4859,22679,3711,2690,6676,720,-7494,-374,1483,-4075
4860,22858,3629,2690,-162,-584,-4170,46,643,-5029
4861,22858,3757,2690,2172,2564,-5470,275,731,-5206
4862,22858,3743,2690,592,-618,864,-187,-1403,-4676
4863,22858,3700,2690,2964,520,-3082,-64,-2070,-2127
4864,22858,4053,2689,2156,958,-7278,856,-872,-3703
4865,22858,3386,2690,4350,-2044,-3026,581,337,-3043
4866,22858,3524,2687,5374,428,-9952,745,410,-4726
4867,22858,3287,2689,2882,-2660,-2026,484,731,-4526
4868,22858,4059,2690,3620,4490,-7202,-45,321,-3921
4869,22930,3707,2688,2658,-2082,-1188,71,-1066,-5451
4870,22930,3433,2689,2028,-616,-2968,681,-841,-6341
4871,23026,4202,2690,2908,-2022,-6702,45,-984,-3924
4872,23062,3399,2690,7172,-774,-8296,-187,1376,-4464
4873,23062,3776,2688,3242,2828,-5444,-75,359,-2218
4874,23062,3577,2689,2672,-3816,-1132,378,1302,-6565
4875,23062,3364,2689,4296,1550,-2786,342,188,-6677
4876,23062,3607,2689,3226,-1664,536,1169,-1663,-7738
4877,23062,3675,2689,2356,1088,-1604,388,-2635,-6842
4878,23062,3764,2689,1628,-1100,-5794,-136,972,-8389
4879,23026,3713,2690,6034,-2918,-1800,-536,-2102,-6400
4880,23026,3609,2689,-968,3052,-3610,-62,366,-5598
4881,23026,3621,2689,4082,2008,-1538,-381,1953,-6721
4882,23026,3600,2690,3106,2988,-3200,533,-1069,-5486
4883,22966,3970,2690,1758,-3742,360,969,-212,-4947
4884,22870,3714,2687,2370,-884,-340,91,-552,-5531
4885,22870,3297,2689,4166,1606,-5240,104,-711,-4800
4886,22667,3869,2690,-294,-1718,-4140,-752,509,-2061
4887,22667,3868,2688,4426,2096,-10560,-229,1645,-4632
4888,22560,3644,2689,4402,-2102,-3294,-68,737,-4915
4889,22560,3425,2687,4422,2776,-10368,-104,1731,-4853
4890,22344,3579,2687,2098,-3682,300,910,1369,-5147
4891,22249,3627,2690,4272,760,-4358,623,1011,-4947
4892,22249,3744,2690,3354,-12,-976,-26,-2845,-5147
4893,22141,4117,2689,518,-2446,26,627,-2930,-3541
4894,22141,4302,2689,1698,-1990,-4068,604,-1231,-4850
4895,22129,4103,2689,5618,-1002,-2648,436,851,-4791
4896,22129,3281,2689,5224,3382,-9322,2441,1608,-7081
4897,22045,3456,2689,4378,-1376,-5616,-456,651,-2548
4898,21902,3505,2688,6728,510,-2356,-213,1788,-5094
4899,21902,3639,2688,3510,138,-5002,-668,-1022,-4832
4900,21770,3744,2690,-660,-5446,1612,362,-790,-8522
4901,21770,3789,2687,2922,-658,-718,365,744,-5133
4902,21615,3782,2688,1162,1644,-6152,261,528,-3889
4903,21615,3618,2689,4298,3054,162,187,881,-4104
4904,21424,3465,2686,2604,1338,-2768,710,-1032,-4688
4905,21232,3451,2689,1634,-1970,-756,-526,-1187,-4564
4906,21232,3774,2688,5290,1612,-6182,-252,-143,-5707
4907,21196,3861,2687,726,-1032,-3344,-139,-841,-4797
4908,21196,3546,2688,2308,-3360,-3026,1049,795,-6963
4909,21113,3643,2691,3164,1206,-4022,346,-111,-4838
4910,21113,3592,2688,3368,218,-5700,-181,394,-4490
4911,21065,3604,2689,2682,3266,-3072,-539,801,-5006
4912,20921,3743,2691,2492,200,-488,268,-1159,-4552
4913,20921,3876,2688,1852,-990,2696,-823,449,-4066
4914,20826,4016,2689,4968,-1330,-12356,0,905,-6768
4915,20826,3910,2686,2244,2386,-9254,443,270,-4921
4916,20527,3040,2687,4420,1298,-4648,288,941,-6718
4917,20228,3514,2688,4124,-4392,1670,597,-419,-4378
4918,20228,3479,2691,4914,-2132,-5654,-452,-853,-5513
4919,19941,3571,2689,1820,-1118,-1060,-784,979,-3105
4920,19941,3686,2689,2656,2226,-6598,455,-15,-4997
4921,19606,3594,2688,2948,1100,-444,-436,1195,-4629
4922,19606,3382,2689,4208,-46,-2806,894,-714,-4794
4923,19295,3424,2690,156,1170,28,264,-327,-3506
4924,19128,3438,2688,4232,-340,-7766,49,592,-3199
4925,19128,3625,2688,3268,-418,-922,-58,-114,-3662
4926,18757,3652,2689,2142,654,-4832,-110,-127,-4131
4927,18757,3671,2690,1190,2488,-5174,-571,-343,-5439
4928,18255,3681,2689,3642,248,-3158,87,505,-4075
4929,18255,3624,2687,2362,-950,-2478,-368,299,-3350
4930,17705,3996,2687,2096,5614,-3270,158,836,-4249
4931,17131,3355,2689,1786,1806,-4032,830,534,-2790
4932,17131,3741,2688,2878,-988,-5232,410,251,-2675
4933,17119,3658,2689,1206,1846,-6354,204,1128,-2539
4934,17119,3640,2689,2806,-878,-3458,-239,-996,-2295
4935,17047,3736,2689,-340,1078,-2874,504,-1241,-2427
4936,17047,3686,2687,1252,3278,-9626,-255,2256,-3002
4937,17035,3752,2689,1694,1830,-1850,-597,-720,-1873
4938,16988,3638,2689,-502,3526,-5174,113,89,-2124
4939,16988,3701,2689,3732,-3548,-3492,290,629,-1791
4940,16772,3378,2689,556,-262,-3470,113,-797,-2728
4941,16772,4120,2689,2008,822,-3496,-16,71,-1080
4942,16772,3839,2690,2246,-1386,-1670,820,563,25
4943,16760,3312,2690,4144,1250,-6460,562,-812,-6023
4944,15768,3959,2689,862,422,-5258,-316,286,-2678
4945,15349,3845,2690,-1744,-316,-1816,-106,-1241,-1634
4946,15349,3337,2688,-2716,4706,-4756,610,359,-2928
4947,14943,4002,2688,-1156,-286,-3712,-90,-272,-862
4948,14943,3355,2688,452,826,-10122,549,-123,-2003
4949,14345,3645,2690,-1716,-272,-4070,-607,460,2203
4950,13939,3968,2687,-2592,314,-4388,-487,-139,2224
4951,13939,3420,2685,-724,2508,-3866,-343,349,2321
4952,13783,3782,2689,-1688,-3332,-1652,-51,-815,1726
4953,13783,3687,2691,-1986,68,-4954,-126,874,1628
4954,13652,3805,2690,-316,886,-3858,742,239,4493
4955,13652,3827,2687,598,2340,-3688,-304,-555,5816
4956,13329,3769,2688,-344,1916,-5382,-726,172,1923
4957,13161,3811,2689,-750,-3772,-164,507,-162,3688
4958,13161,3758,2688,-1156,2206,-4696,892,230,2808
4959,13018,3823,2688,-5186,2346,-5136,-742,-691,4234
4960,13018,3753,2690,-1876,-1882,-2688,472,1058,5460
4961,12862,3652,2687,1080,-1770,-570,-152,-1136,2350
4962,12862,3710,2687,-4052,2686,-9014,-1039,417,6338
4963,12791,4110,2691,-642,-856,-1756,772,646,5056
4964,12611,3180,2691,-2520,-454,-10660,-371,-1851,3691
4965,12611,3566,2691,-4464,174,-6144,220,2329,3170
4966,12492,3572,2689,-208,-654,-2370,-310,172,4776
4967,12492,3626,2689,-5086,-758,-7642,-358,-107,3624
4968,12492,3497,2688,-2644,1298,-3342,-1043,1131,4985
4969,12492,3477,2690,-2592,-2294,-1706,743,-1625,4186
4970,12480,3453,2690,-6294,700,-6628,-410,1366,3196
4971,12492,3558,2691,520,-364,2800,843,744,4083
4972,12492,3626,2687,-4752,492,-8008,-190,-1219,4387
4973,12468,3462,2688,-2232,910,-4154,-607,1252,5354
4974,12468,3589,2690,-1760,1598,-5638,-158,-1768,4098
4975,12480,3458,2688,-4052,-1588,-5592,-371,-374,4870
4976,12480,3478,2689,-910,-1704,-2526,71,-857,2527
4977,12480,3770,2691,-4374,-68,-3142,-57,-929,4941
4978,12480,3070,2690,-1472,522,-1348,365,804,8767
4979,12480,3343,2690,-960,-438,-308,10,-863,5315
4980,12492,3496,2690,-6210,-1956,-3970,482,1189,4694
4981,12492,3442,2689,-2270,1158,-3750,-203,109,4025
4982,12551,3701,2687,-2356,-4068,-2296,-1084,-504,7223
4983,12599,3797,2686,-4946,-452,-1758,-510,680,4894
4984,12599,3662,2690,-3172,-1258,-1242,488,-622,3603
4985,12587,3901,2693,-2840,2494,-5012,3816,-108,-1988
4986,12587,3180,2688,-6124,-3180,-4564,248,-520,4272
4987,12492,3490,2687,-2968,-762,-1792,333,-482,3509
4988,12492,3498,2688,-5636,1344,-5426,-348,201,7349
4989,12444,3662,2688,1618,-1210,-4740,-684,381,5059
4990,12444,3725,2690,-2016,-1802,-616,507,36,3936
4991,12444,3861,2693,-2506,-1750,-2534,591,-104,3123
4992,12456,3669,2691,-5466,-2164,-6842,187,-1642,4381
4993,12456,3551,2691,-7734,2404,-7668,410,-393,4723
4994,12468,3484,2688,524,776,-3236,-197,-358,5716
4995,12468,3472,2686,-1402,796,-5820,26,210,5457
4996,12241,3694,2691,-1184,2534,-4698,-852,1595,4906
4997,11870,3611,2691,-648,-2506,-7618,665,477,2822
4998,11870,3517,2690,-3494,2578,-6054,-97,-647,5377
4999,11667,3593,2692,-500,-3032,-6474,491,604,1525
5000,11667,3710,2689,-4582,-492,-1154,645,-317,3385
5001,11619,3713,2687,-3800,-2076,-1702,-48,1725,3924
5002,11619,3640,2689,-1764,1944,-2330,1094,1496,505
5003,11619,3658,2688,-3644,-2864,-4390,-255,-184,2881
5004,11643,3583,2687,-6428,206,1368,668,-596,2483
5005,11643,3477,2689,-844,-1946,-3198,555,327,3609
5006,11726,3550,2689,-4750,5764,-8410,-203,-1015,4679
5007,11726,3726,2688,-2446,2390,-9332,662,1119,5914
5008,11750,3809,2692,-1850,442,-3788,869,1303,1139
5009,11738,3768,2688,-2642,-3176,-5860,-358,1137,791
5010,11738,3614,2688,-470,486,-2140,371,-409,4016
5011,11726,3843,2688,-4408,786,-7200,236,93,4119
5012,11726,3185,2689,-1820,-1960,-7354,-520,149,6718
5013,11738,3381,2689,-1588,-2396,782,207,442,5896
5014,11738,3564,2686,-1938,2342,-9010,-881,973,1198
5015,11774,3290,2689,-2554,3784,-5626,-849,397,4024
5016,11810,3773,2690,-3802,388,-302,-1362,-613,10968
5017,11810,3404,2689,-4084,4142,-6740,-177,-460,5825
5018,11870,3315,2689,-4000,-2,-2658,452,436,5186
5019,11870,3663,2690,-2832,962,-2774,-184,-168,4800
5020,11966,3637,2688,-2846,-918,-4914,291,-72,7355
5021,11966,3407,2689,-858,1766,-3832,630,-275,3052
5022,12097,3620,2688,-4660,738,-3642,565,-1047,3818
5023,12169,3194,2689,-4126,2234,-3894,1111,597,5138
5024,12169,3746,2689,-3422,-1236,-944,681,-355,4637
5025,12229,3341,2689,-202,-940,-10904,-164,-806,4499
5026,12229,3591,2689,-820,-1972,-3778,-206,-755,5457
5027,12205,3267,2690,-914,974,-7660,58,-1175,5141
5028,12205,3965,2690,-7864,1032,-998,-406,325,4986
5029,12145,3075,2689,-1418,-308,-1958,-139,515,5905
5030,12157,3495,2689,-4196,-700,-4566,-1014,1017,4752
5031,12157,3808,2689,-2144,1110,-8314,77,667,5115
5032,12169,3188,2688,-1794,476,-214,255,-1085,4608
5033,12169,3593,2690,-2050,-1742,-6040,526,274,4596
5034,12145,3440,2690,-1166,-322,-6140,220,-692,5822
5035,12205,3487,2689,-6670,1140,-2518,-368,-473,5315
5036,12205,3491,2689,-2768,-2666,-3830,74,858,6621
5037,12217,3510,2687,-4634,-1794,-3746,-200,267,5318
5038,12217,3843,2690,-656,2744,404,-229,766,4195
5039,12217,3324,2689,-778,-3094,-7912,442,312,4629
5040,12217,3433,2691,-5596,-1944,-10686,-210,-473,5955
5041,12265,3439,2690,-798,-3534,-1984,2487,675,2177
5042,12372,3432,2686,2522,-1916,-5950,304,-968,2607
5043,12372,3541,2689,-44,-3412,-11548,-229,1932,3868
5044,12468,3506,2691,-1544,150,-4162,672,1376,3143
5045,12468,3782,2688,-1782,-362,-5506,-194,-692,3532
5046,12456,3282,2687,-2066,-2354,-8016,361,-610,2881
5047,12456,3561,2691,-3680,168,-4250,610,-657,2692
5048,12480,3405,2689,-3360,-1860,-4498,194,-221,4343
5049,12492,3515,2687,-982,518,-4716,-90,980,933
5050,12492,3518,2690,-1638,3124,-2500,336,499,2960
5051,12611,3656,2690,36,184,-8518,-216,439,3833
5052,12611,3665,2689,-598,-2984,-4520,462,-215,6031
5053,12683,3480,2690,-350,2662,-6584,2496,-853,-175
5054,12683,3360,2688,-5704,-342,-1182,-1527,-1060,5071
5055,12731,3373,2688,-3790,640,-2966,-287,979,3167
5056,12838,3491,2690,-5014,1264,-5778,-643,429,2377
5057,12838,3553,2690,-906,-1308,-936,-1563,1591,2309
5058,12898,3566,2691,24,-1026,-4056,-378,-41,4914
5059,12898,3556,2690,-3526,146,-2662,-795,444,4935
5060,13018,3506,2689,-2012,624,-2290,-132,-390,4528
5061,13018,3407,2689,-4288,1434,-3120,61,-1803,5074
5062,13090,3404,2688,-782,-1586,-7048,-329,-225,3019
5063,13161,3484,2688,-1996,1546,-3170,223,-241,5713
5064,13161,3614,2689,-1116,814,-6068,245,1363,5215
5065,13245,3785,2690,-1302,-3478,-878,371,1090,5327
5066,13245,3773,2689,-414,-3062,-952,-62,534,5003
5067,13305,3611,2690,-3252,3138,-5600,-359,-1318,2904
5068,13424,3502,2690,-3396,-916,-4406,78,-47,4021
5069,13424,3558,2689,-3256,3698,-8022,10,-1762,3907
5070,13508,3691,2688,-3706,4116,-4826,275,671,4133
5071,13508,3846,2690,40,1768,-7246,562,-1241,-1994
5072,13532,3832,2689,-2250,-534,-7598,717,588,5215
5073,13532,3841,2689,-1472,-2048,-794,277,1058,5309
5074,13592,3813,2690,-2282,5584,-6116,-235,-549,2907
5075,13652,3718,2688,-1388,-124,-5092,-1276,794,5085
5076,13652,3509,2689,-3170,-1390,-5854,-307,-701,2866
5077,13652,3520,2689,-2690,-758,1576,788,-1616,3388
5078,13652,3965,2689,-3416,-472,-4718,840,-348,4820
5079,13616,3167,2691,-1976,-1368,-1410,277,29,4157
5080,13616,3664,2688,-1330,-3538,-4482,-2144,2360,7013
5081,13544,3638,2687,-942,-660,1744,-345,-279,4985
5082,13532,3803,2686,-2168,6632,-9354,-301,-990,4416
5083,13532,3685,2691,-2142,-2376,-562,-523,-1206,3453
5084,13508,3560,2692,-3730,1428,-12230,164,-749,5763
5085,13508,3548,2688,-3790,1056,-3464,591,1029,5657
5086,13412,3896,2688,-2860,-3380,-2370,71,420,2731
5087,13412,3139,2687,-1874,-1630,-5394,-68,1404,2383
5088,13400,3572,2687,-1550,2930,248,-739,773,4163
5089,13424,3587,2689,-3616,1924,-6998,-823,-644,7473
5090,13424,3697,2691,-4452,1666,-22,213,-1682,5510
5091,13412,3422,2690,-2708,-1942,-4062,345,-301,3971
5092,13412,3503,2689,-964,818,-9764,39,430,3529
5093,13412,3601,2688,-696,-1934,-3894,371,1130,8787
5094,13412,3612,2690,-2730,3262,-3612,-649,-79,5156
5095,13412,3747,2688,-370,-1442,-5316,-471,201,2094
5096,13508,3460,2691,-864,-1288,-1214,775,-2289,3320
5097,13508,3972,2693,-2634,2470,-11246,123,-707,3258
5098,13556,3386,2689,-5402,614,184,846,-418,1283
5099,13556,3563,2686,-2440,950,-3830,882,-47,3167
5100,13723,3952,2688,-666,1056,-5420,-649,159,3411
5101,13783,3456,2690,-3918,944,-234,613,416,3833
5102,13783,3825,2690,-3934,-1608,-4920,-162,-1191,2963
5103,13974,3842,2688,-3396,2832,-7352,84,-171,1502
5104,13974,3143,2687,-2394,-1402,492,1886,-895,2286
5105,14321,3666,2690,-622,-328,-3334,1237,-1377,3143
5106,14321,3432,2692,-6046,2608,-2736,2056,826,3453
5107,14835,3553,2690,-3510,-1792,-8124,475,846,4136
5108,15218,3499,2684,-5162,-3406,-5242,-727,-819,5769
5109,15218,3419,2686,-642,84,-5052,-1546,1141,4667
5110,16067,3352,2687,1090,1826,-2186,-533,-432,4655
5111,16067,3576,2690,1006,-1244,-1142,472,-1499,1625
5112,16904,3327,2692,-1882,-674,-6332,562,-1457,1670
5113,16904,3821,2692,-2082,-214,-2922,1307,-282,1793
5114,17000,3428,2689,-1156,-976,-7188,368,557,2059
5115,16964,3479,2686,-928,-2748,-3458,-1407,1960,1015
5116,16964,3540,2687,-1642,1752,-968,-455,2071,1829
5117,16964,3828,2689,-580,2268,-1856,13,1207,617
5118,16964,2981,2691,1446,174,-5932,407,376,3662
5119,16964,3803,2691,-2084,346,-9272,1941,-1492,2778
5120,16964,3396,2690,-2110,-296,-6254,20,195,-2692
5121,16976,3471,2689,-1624,-130,-2100,-565,-1978,3703
5122,17047,3435,2687,146,1178,-8624,200,67,779
5123,17047,3398,2689,-370,-250,-1978,219,724,1198
5124,17131,3468,2690,404,1872,-2212,-122,-489,623
5125,17131,3517,2689,-334,-82,-5958,-742,-101,270
5126,17370,3582,2689,668,1706,-3028,-106,147,-134
5127,17801,3687,2691,-1298,-1840,-4898,-598,239,234
5128,17801,3563,2687,-1010,2142,-2138,-836,337,-352
5129,18088,3571,2688,788,-2554,-2718,-859,489,1213
5130,18088,3501,2688,1662,-2222,-4590,394,1589,992
5131,18387,3508,2690,1724,1172,-2800,-297,572,-712
5132,18387,3544,2691,1086,-1180,-2998,578,1229,-2032
5133,18662,3424,2689,440,-1660,-5540,746,-63,-1148
5134,18853,3452,2689,-2350,-106,-5056,352,-355,-52
5135,18853,3451,2690,348,682,-4874,213,-183,-956
5136,19104,3400,2690,1504,-696,-2944,217,-295,-1216
5137,19104,3529,2689,2184,-726,-6510,-86,-122,-2751
5138,19224,3656,2689,2502,1358,-1882,301,1,-2568
5139,19224,3582,2688,3986,-1480,-6682,795,8,-2500
5140,19331,3405,2689,888,-946,-6202,-210,471,-2881
5141,19259,3456,2689,1538,1128,-12154,-636,321,-1051
5142,19259,3514,2690,2890,816,-2342,80,407,-1092
5143,19140,3380,2690,1366,-1342,-1708,-197,-174,-1655
5144,19140,3421,2687,1590,-860,-2372,262,1077,-2383
5145,18853,3855,2688,1908,1934,-3070,-45,-91,-2751
5146,18853,3303,2691,854,240,-4564,-239,-574,-2038
5147,18733,3632,2688,2396,-1388,-7036,113,-682,-1378
5148,18626,3446,2688,870,2574,-3152,-29,-768,-3356
5149,18626,3517,2688,718,44,-4808,-365,-542,-3129
5150,18506,3532,2691,1328,-676,-8676,565,344,-3574
5151,18506,3375,2689,3114,2992,-6866,129,188,-5224
5152,18315,3674,2688,948,-184,-1408,-319,-682,-1917
5153,18135,3398,2689,990,1358,-6878,-297,1226,-2931
5154,18135,3591,2689,5516,1476,-4686,-633,-70,-2875
5155,17980,3496,2689,1808,3030,-4562,252,-965,-2887
5156,17980,3426,2689,1506,2966,-6454,223,141,-2445
5157,17789,3519,2689,1334,882,-4944,374,-896,-4075
5158,17789,3514,2688,-842,-1296,-3924,-35,-143,-3300
5159,17561,3595,2688,2154,1644,-6228,123,-50,-3597
5160,17370,3553,2689,2018,1396,-7526,797,-438,-5852
5161,17370,3397,2689,4672,1112,-5346,145,734,-2849
5162,17203,3541,2688,1412,-1532,-1232,-29,502,-2259
5163,17203,3484,2689,1776,1904,-4978,249,-450,-2613
5164,17167,3585,2689,712,1400,-5970,430,-142,-2244
5165,17167,3604,2689,1854,-862,-8850,-113,-69,-3255
5166,17131,3483,2688,3038,944,-8162,-146,2236,-6459
5167,17143,3061,2689,1954,146,-2366,-342,205,-906
5168,17143,3862,2689,1794,1290,-1240,210,-120,-2719
5169,17119,3406,2690,568,-54,-3082,10,-717,-2371
5170,17119,3271,2689,950,2230,-8422,303,-435,-2159
5171,17107,3821,2688,1638,-1862,-2346,-55,-1034,-1163
5172,17107,3287,2689,-544,2528,-6214,-636,-571,-1947
5173,17047,3880,2688,286,-1046,-1914,-20,1610,-114
5174,16964,3436,2690,144,-1024,-2714,545,-571,-2533
5175,16964,3196,2690,-548,36,-4134,-361,719,1563
5176,16748,3333,2688,2348,982,-4142,430,1367,-1681
5177,16748,3602,2689,378,764,-4414,297,-412,393
5178,16270,3580,2689,1240,-1438,-3320,-329,1802,-1290
5179,16270,3387,2690,1050,-1150,-5000,158,-549,-788
5180,15744,4132,2690,760,-712,-3138,933,-587,1737
5181,15349,2910,2691,-842,-224,578,381,-2296,833
5182,15349,3642,2690,-2078,1532,-1738,-381,-406,-202
5183,14823,3328,2687,-862,1564,-4314,-388,-1051,623
5184,14823,3565,2688,-2196,1368,-5752,-633,-596,715
5185,14106,3680,2690,-1552,-1088,-1824,-35,287,641
5186,13711,3482,2690,-94,750,-3674,-559,804,1192
5187,13711,3352,2689,-3668,-1588,-4780,323,204,379
5188,13245,3569,2690,-558,-438,-4626,329,699,81
5189,13245,3423,2688,-1808,990,-4072,-471,131,2165
5190,13137,3494,2689,-546,-594,-2922,55,-996,2047
5191,13137,3560,2689,-492,1016,-3668,253,-1466,485
5192,13125,3741,2689,-2064,-2364,-394,-416,-15,3382
5193,13078,3477,2689,-2320,-484,-7918,1246,-266,1817
5194,13078,3729,2690,-3438,2046,-6236,-316,125,3582
5195,13137,3125,2689,-3868,1250,-4788,-617,-19,5911
5196,13137,3386,2688,-1170,-772,-2022,-55,233,4717
5197,13137,3482,2690,-2704,-2226,-3008,-284,-907,5253
5198,13125,3553,2691,-716,-816,-1894,549,-164,2530
5199,13125,3728,2690,-3984,-1496,-7576,110,179,5077
5200,13090,3516,2689,-2636,-994,-7844,526,-597,5728
5201,13090,3720,2690,-3918,-592,-2650,316,-123,4334
5202,13042,3123,2690,-1662,-1484,-5066,-552,105,8970
5203,13042,3621,2687,-216,790,-4370,-907,430,4528
5204,12886,3526,2688,-204,-1020,-1638,-129,-333,7841
5205,12886,3446,2693,1152,-438,-5662,1072,-622,488
5206,12910,3688,2692,-4462,-3904,-8312,-239,985,1136
5207,12886,3382,2690,-1350,-532,-2814,-697,36,3774
5208,12886,3836,2688,-3452,-626,-1886,-1439,1357,5475
5209,12910,3017,2689,-884,-1990,-434,-436,201,4561
5210,12910,3428,2692,860,-1252,-5648,223,-298,2439
5211,12827,3443,2691,-3212,2288,-7208,10,-19,4802
5212,12480,3573,2690,-5334,5104,-8630,243,-1021,4735
5213,12480,3508,2690,-3188,-3450,-5698,304,-745,2294
5214,12265,3564,2691,-1956,1000,-3596,-3,-564,3211
