index,servo,motor,gimbal,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
487,16988,2957,2687,-30,78,-5930,-389,383,-1946
488,17000,2910,2689,-682,-924,-1688,46,564,783
489,17000,2956,2690,40,-752,-5384,-739,294,409
490,17000,2960,2690,666,-834,-3048,-390,306,2177
491,17000,2921,2688,-306,-1482,-2544,-51,1170,470
492,17000,2901,2689,210,-1078,-6128,-752,230,376
493,16988,2747,2690,-2236,-660,-2582,240,-116,948
494,16988,2839,2690,-1270,2390,-4590,-331,-46,-1277
495,16988,2873,2686,-612,24,-7164,-322,-542,-1463
496,17000,3056,2690,-746,-602,-1534,181,332,-1180
497,17000,2744,2690,-2182,1502,-6562,-80,227,951
498,17000,2948,2690,236,-100,-4440,265,729,-175
499,17000,3066,2690,-546,-432,-2522,-290,-986,-1569
500,16988,3442,2690,-134,-218,-6050,-148,-1009,-355
501,16988,2857,2689,1866,1804,-5758,-890,-262,3742
502,16964,2967,2690,706,-1828,1008,-245,-573,-340
503,16856,3095,2691,-284,-730,-4472,162,65,-36
504,16856,2968,2688,-336,-1404,-7276,-112,-62,229
505,16186,3299,2688,-2054,1204,-2168,-490,541,1107
506,16186,2930,2689,1284,-1738,-3876,-190,-56,193
507,15194,3063,2689,-250,1512,-2500,-115,-293,-535
508,15194,2957,2690,466,-212,-3510,307,516,220
509,14285,2909,2689,-1946,144,-692,4,-608,-1593
510,13281,2928,2689,-5720,-10,-5016,-287,-1063,-1092
511,13281,2964,2689,3138,782,-3578,278,1141,1847
512,12372,2710,2686,-494,-1678,-2770,430,-1856,1599
513,12372,2830,2687,-1904,-502,-2414,78,1024,3120
514,11703,3037,2689,-3906,5350,-2858,-448,-1653,1585
515,11703,3005,2690,-2774,-2522,-7292,262,-52,3562
516,11308,2870,2687,-2724,538,-1994,-12,430,2731
517,11212,3124,2688,-1980,-82,-4632,-374,-310,5525
518,11212,3071,2688,514,1760,-7788,-933,452,1269
519,11272,3072,2688,-2706,-102,-3412,126,-177,2960
520,11272,3016,2688,-3668,1398,-5468,-354,116,3306
521,11499,3032,2689,-2058,-1642,-3318,699,-45,4488
522,11499,3102,2688,-3872,570,-2854,504,-894,5042
523,11643,2968,2688,-2040,-5432,-2250,-141,681,6050
524,11798,2995,2688,-2924,26,-3904,491,-831,6191
525,11798,3082,2686,-3886,-294,-4276,-2643,-405,10936
526,12049,3043,2688,-2050,-1708,-1276,998,462,4228
527,12049,3021,2688,-4466,2514,-1738,-212,-643,8148
528,12157,2933,2690,-3756,-430,-1250,743,-294,6047
529,12229,3043,2692,-2758,456,-5364,2132,255,4175
530,12229,2981,2690,-3232,-2820,-6576,262,424,6415
531,12444,2964,2687,-2122,1326,-1880,-638,-493,6176
532,12444,3032,2686,-3668,-1594,-3600,-358,1164,8210
533,12731,3055,2689,-2000,986,-3986,-255,-164,4758
534,12731,2819,2691,-1708,-216,-4228,-684,-1583,8711
535,13293,2878,2691,-5994,-444,-2728,391,-612,5109
536,14214,2966,2690,-1012,-2424,-3802,459,196,5669
537,14214,2993,2688,-1958,464,-2834,-180,850,6545
538,15349,3130,2690,-4200,-1188,-2336,-138,1557,5731
539,15349,2892,2689,510,-516,-676,-248,1646,5348
540,16976,3024,2692,-1786,-4320,-2618,184,-536,4287
541,16976,3279,2694,-1172,2694,-4344,353,-519,2657
542,17000,2751,2692,-1856,-1926,-4244,469,1345,4547
543,17000,2996,2687,3816,3488,-4690,-823,792,2707
544,17000,3053,2686,820,-2278,198,146,-814,120
545,17000,3278,2694,-1518,142,-5918,494,-787,691
546,17000,2712,2694,984,1524,-7232,-267,-993,317
547,17000,2947,2690,-802,990,-9274,1876,2304,-3753
548,17000,3026,2689,722,-416,1142,282,789,2183
549,16988,2981,2688,-200,-242,-6858,69,1168,-797
550,17000,2598,2690,94,-1180,-3374,708,220,-2571
551,17000,3273,2690,-1430,-58,-1020,269,-472,-723
552,16988,2720,2690,2118,310,-8368,-187,-882,243
553,16988,2829,2688,-470,472,-3496,107,160,123
554,16988,3067,2688,1680,-322,-6976,-400,945,146
555,16988,2942,2689,1416,-56,-2756,-535,-427,-263
556,16988,3127,2690,868,462,-2420,-477,812,79
557,16988,2864,2691,-736,-824,-4922,382,-703,1092
558,16988,3107,2690,1066,2810,-3484,-429,-643,588
559,17000,2954,2687,-844,-1318,-240,-90,-215,2035
560,17000,3050,2689,-1538,518,-1568,14,509,-1366
561,17000,2810,2689,-764,-248,-4160,443,-726,-1495
562,17000,3062,2689,70,-184,-5650,359,-59,-1003
563,17000,3269,2690,-2206,-1968,284,533,-313,-7440
564,16988,2796,2689,10,-616,-4584,-22,1234,-5126
565,16988,2882,2689,672,-1178,-1338,-413,-27,-255
566,17000,3037,2690,720,-988,-3788,145,207,-361
567,17000,2962,2689,-42,2518,-3600,98,-1097,-1021
568,16964,3116,2690,-332,-924,-2954,291,922,-1840
569,17000,2821,2690,208,-212,-4044,520,-929,-561
570,17000,3044,2690,-808,-428,-5256,-493,1129,612
571,16976,2987,2688,496,534,-6688,-332,-186,-84
572,16976,3026,2691,646,-2208,-5306,-54,-211,-1534
573,17167,2895,2689,-894,-900,-3096,-255,544,1348
574,17167,3201,2689,-1314,-652,-1648,343,-307,980
575,17585,2565,2690,1600,-144,-6032,-235,125,1729
576,18853,2858,2689,-656,1134,-2450,-22,-97,403
577,18853,3000,2690,386,454,-1764,-467,-1164,812
578,20060,2885,2691,-3428,202,-7106,37,501,-22
579,20060,2903,2688,3556,-2568,-2274,230,1656,-770
580,21292,2889,2689,1232,398,-3580,598,-551,-2064
581,22045,3063,2692,2226,-736,-3612,208,1040,-2771
582,22045,2755,2694,1150,-1300,-936,947,554,-4802
583,22464,2761,2689,3912,-3196,-3124,-622,487,-1937
584,22464,2959,2690,2570,-630,-6272,-116,-358,-3455
585,22512,2764,2692,1460,710,-6620,1173,1453,-3918
586,22512,2893,2690,2568,-2242,-584,-9,-329,-4761
587,22201,2812,2691,1874,-1136,-3064,-316,-148,-3199
588,21352,2736,2690,3744,-676,-4944,837,195,-8586
589,21352,2671,2688,3282,-2306,-4648,168,-2,-4856
590,20037,3062,2691,5322,-102,-5544,-539,-72,-5772
591,20037,2671,2691,1282,476,-2586,343,-275,-8911
592,18482,3161,2689,7478,-2958,-3072,-154,1097,-3423
593,18482,2819,2690,-4554,2554,-2684,666,-2727,-6237
594,17047,2942,2690,-5080,3166,-10808,-735,-735,-6379
595,17047,2628,2687,1174,744,-3686,84,547,-3161
596,17047,3010,2684,-364,2256,-5332,-41,190,-1410
597,17011,2639,2686,-456,182,-3082,-322,716,-1422
598,17011,3063,2690,-936,1018,-3154,1,-754,-1398
599,17000,2598,2690,-66,-212,-1934,-328,-557,-1554
600,17000,2840,2688,1016,-938,-4836,-67,478,-2433
601,17000,2784,2690,1886,452,-7758,-173,-643,-1887
602,17000,2682,2689,3140,1246,-6084,-41,802,-555
603,17000,3054,2689,764,-1308,-4378,475,475,-1145
604,17023,2844,2688,1320,1066,-2406,-370,34,-2102
605,17023,2867,2690,434,506,-2052,-354,-113,-1280
606,17047,2894,2690,776,828,-2130,-45,-770,-493
607,17047,2939,2689,1102,14,-4296,27,65,-723
608,17047,3032,2691,1822,-1140,-5050,707,-193,-1366
609,16976,2854,2688,-198,-898,-5878,-222,-382,-1345
610,16976,2949,2688,368,3092,-4128,-274,427,759
611,16796,3286,2692,570,-274,-2140,321,-373,-847
612,16796,2739,2689,-1480,168,-1116,317,652,-1044
613,16163,2996,2690,1462,0,-62,395,249,332
614,15062,2996,2688,-4,-566,-6368,-703,-577,-1109
615,15062,2954,2689,792,-2130,-1098,269,1279,-72
616,14082,3102,2689,1812,54,-1802,-45,-675,-929
617,14082,2995,2689,-2530,26,-4066,795,-1297,-1251
618,13066,2975,2690,-4130,446,-2276,954,812,836
619,13066,2985,2688,-2968,1044,-2650,475,-735,1464
620,12276,3052,2688,-2372,56,-2788,-183,-443,2690
621,11762,2947,2686,-3446,-1340,-5994,139,-1171,2887
622,11762,3058,2687,-1162,-672,-2238,-897,684,3816
623,11583,2980,2687,-2672,-1156,-1736,342,201,2966
624,11583,3052,2690,-1420,-2144,-5580,-213,503,2978
625,11320,3008,2689,-2286,-1366,-3810,146,-993,2710
626,11320,3229,2690,-3450,-1642,-5894,621,-233,2501
627,11224,2725,2688,-1644,-1414,-3904,788,-694,2041
628,11212,3032,2690,-5312,572,-4806,-612,246,7512
629,11212,3042,2686,-796,-1254,-6322,-697,1440,5546
630,11308,2752,2687,-3010,-980,3040,-809,167,5693
631,11308,2983,2689,-1440,-756,-4070,-264,-129,5876
632,11404,3399,2690,-1662,-2642,-5508,766,-929,5313
633,11404,2733,2690,-3740,2048,-5018,-61,-485,4986
634,11523,3148,2689,-2638,-1270,-4058,-619,545,6336
635,11523,3013,2687,-3638,744,-3814,169,186,5994
636,11523,2970,2689,-1966,-2770,-4860,-212,-56,6197
637,11511,3001,2690,-3108,570,-854,456,-347,5569
638,11511,2998,2688,-1878,192,-6912,-177,-94,6188
639,11308,3039,2689,-3732,398,-3474,543,-1224,6763
640,11308,2885,2690,-1824,212,-5714,391,795,5404
641,11224,3317,2689,-2282,-1270,1210,110,-485,7037
642,11224,2810,2691,-5320,796,-2130,149,-211,6138
643,11224,3082,2690,-3178,-684,-6600,-413,868,6227
644,11260,2996,2686,-3726,1560,-5202,317,-894,5092
645,11260,3319,2688,-3710,-32,-2200,-506,93,7181
646,11392,2832,2690,346,-1960,-3602,298,-503,4986
647,11559,2964,2689,-4310,356,-2588,-407,-314,6418
648,11559,3024,2690,-1568,-2726,-2770,954,1018,1526
649,11667,3291,2687,-5650,482,-4246,285,-643,7373
650,11667,2674,2689,-4026,-838,-4538,-1103,611,6486
651,11882,2861,2690,-3940,1166,-2914,343,-293,6745
652,11882,3027,2689,-3552,-3032,-3712,-254,-389,5947
653,12312,2906,2690,-1248,-2278,-2018,-222,-58,5504
654,13078,2974,2691,-1858,1446,-2254,127,-1263,4102
655,13078,2960,2689,-5598,1600,-2074,615,-357,5631
656,14214,3339,2691,-840,-1222,-1658,1195,-586,6106
657,14214,2673,2690,-5684,1190,-2874,733,102,6291
658,15840,3023,2690,184,1974,-8098,-141,1195,5472
659,15840,3046,2688,1234,-754,-7680,-513,970,3704
660,17023,3369,2689,2284,3946,-4868,-571,1361,4915
661,17047,2856,2692,2992,-1648,1224,366,-760,3444
662,17047,3068,2692,-478,2230,-6896,152,-253,1455
663,17047,3009,2692,-594,-1242,-1204,-265,760,788
664,17047,3054,2690,-720,-646,-6384,847,-519,1499
665,17047,2973,2688,-102,-182,-8598,-119,398,1160
666,17047,2910,2689,-816,-768,-3126,155,-237,-541
667,17047,2698,2689,1168,-676,-5466,188,710,-959
668,17035,3088,2690,84,234,-2018,440,17,541
669,17035,2855,2689,-1264,-1554,-2064,81,617,-788
670,17047,2616,2689,172,1902,-8186,-306,532,-425
671,17047,2937,2689,-818,-1982,-534,-238,-548,1390
672,17035,3183,2689,-36,1484,-5364,-93,-1352,1726
673,17035,2774,2689,-2082,-60,-2970,-199,-923,220
674,17035,2854,2689,1288,890,-6198,705,602,-876
675,17047,2741,2687,-930,128,-5194,-96,846,-75
676,17047,2954,2687,-936,1892,-2882,271,646,-995
677,17047,2861,2691,-480,-1254,-4232,-200,1601,897
678,17047,2723,2690,1124,486,-4044,-145,637,-965
679,17047,2809,2687,-232,580,-1908,-170,81,2242
680,17047,2888,2690,490,-344,2712,427,-1088,-39
681,17047,2662,2691,1038,-162,-2502,169,14,1025
682,17035,2945,2691,1908,-1982,-6216,520,668,547
683,17035,2825,2690,-900,1186,-4870,-235,-59,730
684,17047,2828,2689,694,-474,-6158,-161,100,-717
685,17047,3065,2689,-1640,1094,-5732,201,253,170
686,17047,2909,2689,-1458,-510,-1992,-271,71,435
687,17047,3053,2691,432,1520,-3394,-106,-164,-1080
688,17047,2832,2688,198,-2108,-540,-1214,966,2315
689,16988,3009,2690,-1842,556,-2450,330,1119,129
690,16988,2996,2691,-1414,-788,-4844,1134,103,-2038
691,17000,3156,2692,-2484,54,-3896,585,986,379
692,17000,3159,2689,-768,-828,1098,937,-516,3842
693,16964,3020,2690,-954,-1484,-4412,-135,205,388
694,16976,2908,2690,866,1600,-3478,230,497,-1148
695,16976,2942,2690,1272,-568,-4650,339,553,-1266
696,16904,2837,2690,-1754,-210,866,-21,564,1028
697,16904,2841,2690,902,418,-4548,-746,328,-1508
698,16772,2980,2690,-1384,4864,-7238,-390,-650,865
699,16772,2938,2688,440,46,-4296,23,-307,1246
700,16509,2973,2689,-110,1952,-1996,198,-955,-797
701,16055,2998,2688,1316,320,-2168,449,465,-1522
702,16055,3064,2689,-80,570,-1108,459,665,-222
703,15493,3034,2688,1066,-2160,-6068,501,1170,-204
704,15493,3063,2688,-1000,2974,-5370,-1091,-504,942
705,14919,3144,2688,-1600,686,-1066,-496,-453,1366
706,14166,3169,2688,-728,-2124,-1466,391,-831,1210
707,14166,2871,2689,-300,1092,-4128,362,-516,1676
708,13891,3180,2688,-2098,-398,-4192,330,91,314
709,13891,3546,2688,-2194,1118,-4764,166,-147,2386
710,13795,3238,2687,-2368,1506,-5402,-103,750,2442
711,13795,3317,2688,-798,-418,-1038,340,-157,2893
712,13747,2951,2688,-910,-1262,-180,4,-304,1107
713,13783,3083,2690,-4096,2332,-1362,518,-817,1558
714,13783,3451,2688,-1820,-236,1164,401,-157,3008
715,13783,3234,2688,-1746,394,-4274,107,-675,2257
716,13783,3639,2689,-4766,362,-910,743,850,1529
717,13652,3251,2689,-2730,-1552,248,711,-183,1278
718,13652,3103,2688,-3086,-1722,-5588,-1265,326,5422
719,13293,2938,2690,-2010,306,-3466,-128,-173,3969
720,13161,3610,2690,-2808,-1420,-2032,-671,68,4022
721,13161,3392,2688,-2210,-2154,-542,-283,-84,3704
722,13125,2697,2690,-2492,-664,-5712,963,1892,6353
723,13125,2825,2688,-1120,-1262,-3830,52,-443,3450
724,13149,3137,2689,-5790,1884,-3668,169,-21,3612
725,13149,3012,2689,-3094,-1364,-2058,172,1589,1322
726,13257,3102,2689,1108,-124,-3154,191,824,3394
727,13640,3071,2688,-3884,-530,-2196,-170,1783,4246
728,13640,3191,2689,-1352,-158,-6212,-584,319,3556
729,14237,2925,2690,-2340,-1960,-3144,-409,-742,3043
730,14237,3167,2690,-1088,-2534,-3490,-103,-398,3547
731,15170,3157,2690,-2024,178,-2620,236,-65,4541
732,16449,3159,2690,-1998,-638,-1830,-125,567,3371
733,16449,3307,2689,-3066,1340,-6636,230,802,2905
734,16976,3106,2692,2476,-1170,-4492,369,1253,3895
735,16976,3091,2691,1600,-1070,-2684,-309,-716,1652
736,16976,3255,2693,506,1278,-4118,-93,405,1378
737,16976,3155,2692,988,-152,-3404,37,-586,2147
738,17000,3148,2690,-264,188,-2702,443,59,376
739,17000,3407,2689,-204,-914,-7400,346,-75,-252
740,17000,3045,2691,194,-124,-3316,-128,-43,2840
741,16988,3047,2690,-658,3900,-9512,-526,233,-263
742,16988,3445,2688,1774,-2264,-3564,663,945,-1083
743,16988,2797,2689,-318,-282,-4722,421,-61,473
744,16988,3177,2688,482,1670,-4188,-639,36,1101
745,17000,3100,2690,698,2558,-2814,-342,684,-1021
746,16988,3145,2689,656,-3004,-2688,723,-101,-1122
747,16988,3139,2688,136,158,-5084,97,-240,308
748,17000,3183,2690,-162,3886,-3436,-429,-81,-2657
749,17000,3135,2689,-410,1206,-2792,-54,157,-420
750,16988,3208,2689,-552,1544,-3964,382,538,-33
751,16988,3164,2689,-1082,-1996,-3266,366,-259,860
752,17000,2869,2689,-82,-2666,-3720,453,40,-63
753,17000,3558,2689,840,-428,-3782,72,-59,-60
754,17000,2892,2688,540,436,-7422,-768,-24,-296
755,17000,3603,2689,-114,2190,-3036,427,-951,742
756,17000,2841,2689,902,-976,-2694,188,196,2248
757,16988,3152,2689,-38,-928,-7170,-3,-383,170
758,16988,3163,2690,-76,-248,-4910,-57,363,-237
759,16988,3234,2690,-2262,980,-3160,-218,117,-865
760,16988,3060,2689,1294,820,-6562,-51,804,-500
761,16988,3224,2689,-382,-214,-3618,-45,490,114
762,17000,3156,2689,1358,-692,-3496,56,-148,-234
763,17000,3089,2689,-152,-2358,-1710,-790,-465,3698
764,17023,3765,2689,1790,-1072,-8002,366,43,158
765,17011,2777,2690,334,-128,-4418,669,770,-2739
766,17011,3233,2689,924,-162,-5998,-322,370,-92
767,17000,3165,2691,-518,264,-2196,-170,-653,485
768,17000,3392,2690,642,2874,-6152,43,69,745
769,16964,3045,2689,-594,1460,-2280,-386,-471,-900
770,16964,3098,2690,694,-820,-3288,798,-624,-4168
771,16689,3117,2690,356,-1406,-2808,-1210,-402,344
772,16234,3202,2690,46,226,-4322,269,-132,-113
773,16234,3327,2690,-648,-1068,-4764,98,68,-63
774,15732,2746,2689,-976,1108,-5556,-429,421,503
775,15732,3378,2690,-122,-2000,-3006,301,1,31
776,15134,3103,2688,4030,-576,-5354,-1139,173,-638
777,15134,3314,2689,-6124,3102,-106,-706,-1498,199
778,14572,3133,2689,-238,2204,-6426,575,833,927
779,13915,3231,2688,-3168,-998,-1580,330,-676,1183
780,13915,3204,2687,-1214,-862,-4226,101,716,1585
781,13317,3265,2689,-4020,190,-4378,-184,-780,1982
782,13317,3452,2689,-3460,1530,-7754,-545,132,1932
783,12898,2998,2689,-3986,-870,102,-212,-8,2366
784,12898,3175,2687,-1404,-376,-5036,66,221,3276
785,12683,3228,2689,-3080,1410,280,-6,-186,1617
786,12683,3237,2690,-1634,1140,-3318,-358,916,3668
787,12683,3651,2690,-2540,4506,-8600,-345,-968,3532
788,12683,3073,2689,-3596,1784,-3950,-264,411,4178
789,12683,3286,2690,-4186,2118,-5754,285,-243,2867
790,12683,3211,2689,-4632,-144,-3446,324,830,-2111
791,12683,3365,2688,-2370,-2424,784,-787,-507,4835
792,12683,3501,2687,-2040,-1152,-3944,-354,103,4016
793,12683,3383,2690,468,-1590,1040,-274,100,4470
794,12683,3338,2690,-1048,222,-4218,898,-1139,5484
795,12791,3109,2689,-1674,-3460,-3784,249,-164,4505
796,12791,3342,2688,-3054,-218,-1880,440,-199,4270
797,12886,3386,2688,-2280,-2412,-3324,433,1138,5027
798,13257,3268,2690,-2100,2,-6152,140,-97,5725
799,13257,3175,2689,-4548,1694,-5508,-83,116,5481
800,13771,3423,2688,-2310,1498,-5264,-170,-157,4446
801,13771,3243,2687,-2168,616,-3842,543,-603,4455
802,14285,3286,2689,-2758,-2634,-3456,1234,-154,2808
803,14285,3031,2688,-830,-1404,-4904,621,382,4688
804,14417,3331,2688,-1866,-2002,-3096,1346,1008,3774
805,14094,3339,2687,-2468,-458,-3284,291,338,3150
806,14094,3204,2690,-1876,-74,-1764,382,-672,2784
807,13891,3092,2688,-2782,776,-3630,-212,-996,4959
808,13891,3270,2692,-4584,-1028,-5698,-74,-657,6751
809,13783,3089,2690,-5600,1466,-6290,-21,-1265,3715
810,13783,3201,2689,-118,-2642,-4354,249,189,3695
811,13783,3143,2688,-1608,-1478,-4812,-664,481,2990
812,13771,3676,2690,-2726,192,-2304,-1103,-214,7621
813,13771,2721,2688,-2832,52,-2252,49,1488,4567
814,13771,3319,2689,-1570,-1256,-5024,43,329,4019
815,13771,3080,2690,-3114,-2712,84,-461,862,4944
816,14022,3242,2690,-1364,-994,-3822,520,395,5157
817,14405,2988,2689,-2146,1128,-7368,-238,-418,5345
818,14405,3413,2689,-3468,936,-4068,-312,274,4373
819,15051,3061,2688,-3258,554,-3036,-448,525,4040
820,15051,3217,2689,-1516,-2106,-3132,-445,360,4561
821,15744,3566,2689,-722,526,-2420,811,745,193
822,15744,2936,2690,1662,-2044,-1896,366,-897,4278
823,16904,3145,2689,248,-16,-4826,362,1233,3028
824,17000,3246,2689,3016,486,-4836,49,811,249
825,17000,3288,2690,-246,1460,-8110,431,-370,-1265
826,17000,3532,2693,-732,-2120,-1824,794,1195,411
827,17000,2745,2690,2124,-396,-1858,472,485,417
828,17035,3344,2689,-1930,-1164,-7644,-190,-453,-655
829,17035,3211,2688,2242,-400,-3692,-77,1316,694
830,17011,3296,2690,1222,-1132,-5208,544,-328,-1321
831,17000,3150,2690,770,48,-4460,385,113,-1168
832,17000,3382,2690,924,-2466,-2482,440,-338,-207
833,17000,2936,2690,1570,-1308,-5896,437,633,1154
834,17000,3242,2688,668,910,-8030,-342,-240,-355
835,16988,3503,2687,-908,2612,-6062,-642,1542,400
836,16988,3038,2691,-814,-430,-614,-548,-932,-45
837,16988,3138,2690,-124,372,-2150,-219,-221,-688
838,17000,3602,2689,-764,748,-5540,59,335,-523
839,17000,2852,2689,-344,1694,-1934,317,-34,-101
840,17000,3374,2691,-962,-790,-1702,272,-1415,11
841,17000,2961,2689,380,-1146,-5388,-361,14,-375
842,16988,3235,2690,-1104,1492,-1468,-164,163,-788
843,16988,3005,2690,-764,-1586,-4408,-371,74,-89
844,16988,3143,2689,102,-1398,-2422,233,-513,-1781
845,16988,3142,2691,6,978,-386,611,128,-8978
846,16988,3024,2690,276,1448,-4650,201,-872,-1274
847,16988,3136,2691,-464,388,-5518,-61,605,-440
848,16988,3339,2690,308,642,-3592,43,-799,-470
849,16988,2896,2690,1522,-1334,-4002,-203,560,1593
850,17000,3058,2688,-382,-1672,-2618,-80,-726,-60
851,17000,3138,2689,362,-1550,-2482,181,1158,-420
852,16988,3104,2689,346,-774,-6422,-161,-488,2481
853,16988,2896,2688,-416,-1858,-5272,-244,1218,311
854,16988,3186,2689,436,-518,-3256,278,642,-2398
855,16988,2967,2690,-250,-604,-3732,-338,-202,149
856,17011,3331,2689,-22,298,-4582,-303,-373,-296
857,17035,2718,2690,-38,-982,-3804,-51,-354,-84
858,17035,3147,2690,268,-630,-4890,592,621,736
859,16976,3044,2690,-2398,-510,-5234,-303,478,111
860,16976,3391,2688,-360,514,-5852,-229,884,-272
861,16976,2922,2688,1530,-98,-2370,388,1268,-6067
862,16976,3058,2689,114,-1602,-3732,-168,458,-1693
863,16976,3198,2690,890,-1242,632,469,-475,137
864,16904,3425,2691,544,-76,-5134,223,128,591
865,16904,3057,2690,-1428,-634,-2848,495,506,916
866,16402,2792,2689,2518,-598,-9210,856,-81,-3178
867,16402,3372,2690,-308,-622,-4636,608,1141,-549
868,15684,3100,2690,638,634,-5936,278,68,-487
869,15684,2749,2690,-2436,1054,-6168,-199,-475,-255
870,14919,3148,2689,-1650,-648,-6480,-564,-246,1187
871,14333,3206,2688,-2248,478,-5784,-600,-596,1004
872,14333,3469,2689,-4242,-1434,-3370,353,824,-69
873,14094,2887,2689,-2470,920,-1528,114,-455,1561
874,14094,3167,2689,-4018,718,-2110,614,522,1806
875,14058,3215,2688,-988,-2674,-4294,-239,195,3512
876,14058,3116,2688,-4356,5566,-5410,-438,554,3244
877,14070,3071,2690,-1184,1054,-3038,-26,-320,1702
878,14058,3083,2688,-840,-3572,-4832,30,1129,3468
879,14058,3042,2688,-2032,1170,-5486,-593,446,2817
880,14070,3174,2689,-2052,1828,-3104,-345,224,1714
881,14070,3109,2689,-1204,-2842,-3108,-1271,-1120,5387
882,14058,3080,2690,-16,-128,-5170,140,-459,1906
883,14058,3187,2691,-2946,1244,-2954,-77,-472,3362
884,14058,3084,2689,-3642,-26,-1606,107,1106,3167
885,14010,3236,2689,-2086,784,-2506,-109,421,1691
886,14010,3356,2689,-2262,1968,-1770,-552,166,2515
887,13950,3275,2689,-2724,-1064,526,608,-129,2062
888,13950,3207,2692,-476,104,-3514,475,-650,2660
889,13903,3218,2689,-2122,-736,-1506,187,-869,2268
890,13879,3270,2687,-1068,2296,-4168,236,-320,2359
891,13879,3369,2688,-4020,1592,-4788,-145,-133,2527
892,13771,3435,2689,-2452,1726,-1950,-48,87,2681
893,13771,3314,2689,-3530,2126,-5388,-115,-795,3651
894,13508,3319,2688,-2524,742,-46,363,-325,3250
895,13508,3369,2688,-3606,-450,-60,378,-878,2663
896,13257,3312,2689,-2500,1318,-3318,43,903,6339
897,13173,3234,2690,-1818,-950,-1834,350,-710,3435
898,13173,3341,2690,-4526,-452,-8838,414,475,3176
899,13245,3384,2689,-1900,764,128,7,-250,4432
900,13245,3237,2687,-6034,1808,-7544,-132,-1133,4478
901,13293,3187,2688,-4836,372,2664,391,1297,5192
902,13293,3290,2689,-2894,-402,-3924,10,-1895,3934
903,13293,3170,2688,-4454,-120,-3336,-371,1646,4611
904,13879,3357,2688,376,1592,-1974,-41,-589,3217
905,13879,3215,2690,-3302,-2472,-1552,-93,-465,6383
906,14178,2812,2690,-2602,-1756,-4414,-125,1424,6003
907,14178,3169,2690,-822,-878,-6656,-396,-1393,3267
908,14572,2921,2687,-1992,290,-7306,792,516,1343
909,14787,3274,2689,-3578,838,634,-1681,55,6262
910,14787,3236,2691,-3132,-490,-3982,214,1084,6011
911,14775,3172,2691,-3680,3390,-4630,-342,103,4532
912,14775,3343,2689,-974,-1002,-7448,-968,-189,6271
913,14799,3192,2691,-5624,122,-5890,556,-234,4496
914,14799,3227,2691,862,-158,-6342,-574,668,3288
915,15027,3234,2688,-372,-2772,-7282,-438,-573,2442
916,15027,3276,2691,-378,2954,-5702,-674,1015,1116
917,15039,3388,2690,-1934,460,-7492,-232,97,4933
918,15230,3294,2688,-1562,102,-3308,-316,-551,3067
